,from,to,cost
13714,80.0,34.0,0.7662297118208318
13715,80.0,35.0,-0.15074086002256318
13716,80.0,36.0,-0.025288893909621822
13717,80.0,37.0,0.1128641146795542
13718,80.0,38.0,0.35273274981056507
13719,80.0,39.0,0.21704994445776904
13720,80.0,40.0,0.5459198622084244
13721,80.0,41.0,-0.04972946352395052
13722,80.0,42.0,0.2863924830632205
13723,80.0,43.0,0.853249849626708
13724,80.0,44.0,0.8176634341359685
13725,80.0,45.0,0.5729232473813118
13726,80.0,46.0,0.6041692392394684
13727,80.0,47.0,-0.0077430894875129795
13728,80.0,48.0,-0.3363223177272035
13729,80.0,49.0,0.4286630536933127
13730,80.0,50.0,0.1023873442190853
13731,80.0,51.0,-0.6434050651324853
13732,80.0,52.0,-0.2385484628903216
13733,80.0,53.0,0.8037686117329385
13734,80.0,54.0,0.6190324445194364
13735,80.0,55.0,0.5178902020086499
13736,80.0,56.0,0.46803675959964147
13737,80.0,57.0,0.1626500661013413
13738,80.0,58.0,-0.3846516278127924
13739,80.0,59.0,-0.18043811610576121
13740,80.0,60.0,-0.060871860276257364
13741,80.0,61.0,-0.4906837867883074
13742,80.0,62.0,-0.316167892183722
13743,80.0,63.0,-0.1525496541109363
13744,80.0,64.0,0.07518311402962717
13745,80.0,65.0,-0.19588475984798628
13746,80.0,66.0,-0.21380620052496868
13747,80.0,67.0,-0.03064719190574007
13748,80.0,68.0,0.33304432614661333
13749,80.0,69.0,-0.20947946313820376
13750,80.0,70.0,0.04741921479405451
13751,80.0,71.0,0.08015290723918528
13752,80.0,72.0,0.41373372727123187
13753,80.0,73.0,0.8018063331995072
13754,80.0,74.0,-0.465613799702828
13755,80.0,75.0,0.06522068348141308
13756,80.0,76.0,0.0739787876900651
13757,80.0,77.0,0.2687305356402422
13758,80.0,78.0,0.04334028939962277
13759,80.0,79.0,0.1677368678383637
13760,80.0,81.0,0.25735385091283586
13761,80.0,82.0,-0.3258975364751491
13762,80.0,83.0,0.6428589351795133
13763,80.0,84.0,0.38254368016448465
13764,80.0,85.0,-0.10877835944701632
13765,80.0,86.0,0.7652085862553448
13766,80.0,87.0,0.5197177682114803
13767,80.0,88.0,0.16402033609560052
13768,80.0,89.0,0.7906063196988946
13769,80.0,90.0,0.3172608766669316
13770,80.0,91.0,-0.11364787212425737
13771,80.0,92.0,0.22793589599997446
13772,80.0,93.0,0.06399539811767568
13773,80.0,94.0,0.01624099884585354
13774,80.0,95.0,-0.25371676142963717
13775,80.0,96.0,-0.383109654848897
13776,80.0,97.0,0.2228379781664093
13777,80.0,98.0,0.3884197775839307
13778,80.0,99.0,-0.42066037085655655
13779,80.0,100.0,0.6054226630873945
13780,80.0,101.0,0.8709569844218328
13781,80.0,102.0,0.4972241098095266
13782,80.0,103.0,-0.10422032918012937
13783,80.0,104.0,0.24226570352586738
13784,80.0,105.0,0.2570739622228305
13785,80.0,106.0,-0.06760678842282695
13786,80.0,107.0,0.6379071525413953
13787,80.0,108.0,0.47167832198451926
13788,80.0,109.0,0.5717506066168764
13789,80.0,110.0,-0.006121661383669499
13790,80.0,111.0,0.12304226699855855
13791,80.0,112.0,0.1045572695060342
13792,80.0,113.0,0.08212560719922028
13793,80.0,114.0,0.12034713744382254
13794,80.0,115.0,0.38041885511821333
13795,80.0,116.0,0.059963077740444314
13796,80.0,117.0,-0.23076785377979875
13797,80.0,118.0,-0.03956385458679957
13798,80.0,119.0,-0.03209824239927377
13799,80.0,120.0,0.785995231475093
13800,80.0,121.0,-0.3456323608357557
13801,80.0,122.0,0.027149634903596672
13802,80.0,123.0,0.33903457225936295
13803,80.0,124.0,0.37652777480606275
13804,80.0,125.0,-0.1504300783185498
13805,80.0,126.0,0.49785956883475163
13806,80.0,127.0,-0.15737081237444958
13807,80.0,128.0,0.013492043957684796
13808,80.0,129.0,0.09927597233760913
13809,80.0,130.0,0.5513875371400176
13810,80.0,131.0,-0.499491046923106
13811,80.0,132.0,0.6679474448332742
13812,80.0,133.0,0.7597894646581803
13813,80.0,134.0,-0.06499597441879103
13814,80.0,135.0,0.168756500785463
13815,80.0,136.0,0.4345423787263166
13816,80.0,137.0,0.5728089109015062
13817,80.0,138.0,0.4177112661777151
13818,80.0,139.0,-0.25820941248134105
13819,80.0,140.0,0.7247009958707502
13820,80.0,141.0,0.6258711950019044
13821,80.0,142.0,0.06487065278202193
13822,80.0,143.0,0.47252692688417947
13823,80.0,144.0,-0.011953267412659575
13824,80.0,145.0,0.605352562157093
13825,80.0,146.0,0.7144655230251792
13826,80.0,147.0,0.6542154644205793
13827,80.0,148.0,-0.4462809003157113
13828,80.0,149.0,0.06133811335393874
13829,80.0,150.0,0.34288370342822727
13830,80.0,151.0,0.3373059442646749
13831,80.0,152.0,-0.30802423194444783
13832,80.0,153.0,0.8369571374668566
13833,80.0,154.0,0.7414820757895972
13834,80.0,155.0,0.04709756296591968
13835,80.0,156.0,0.3762378404786528
13836,80.0,157.0,-0.18522527993192886
13837,80.0,158.0,0.5485872161148577
13838,80.0,159.0,-0.16381241449605993
13839,80.0,160.0,0.5586627938016197
13840,80.0,161.0,0.40441337644253794
13841,80.0,162.0,-0.37780706773182493
13842,80.0,163.0,0.23792847733146372
13843,80.0,164.0,0.004370163972464462
13844,80.0,165.0,0.7302835181623643
13845,80.0,166.0,0.7715093627160649
13846,80.0,167.0,0.135006172383861
13847,80.0,168.0,-0.10051107894431818
13848,80.0,169.0,-0.15329624911233194
13849,80.0,170.0,-0.21467927818123472
13850,80.0,171.0,-0.2192053342906418
13851,81.0,0.0,0.3375366808837765
13852,81.0,1.0,0.3610314654608072
13853,81.0,2.0,0.28257039722979244
13854,81.0,3.0,0.3356465214130533
13855,81.0,4.0,0.396237462017648
13856,81.0,5.0,0.32661731345285216
13857,81.0,6.0,0.3677928666423084
13858,81.0,7.0,0.42010841226133616
13859,81.0,8.0,0.3713520423337817
13860,81.0,9.0,0.1919431452683229
13861,81.0,10.0,0.4540781019027351
13862,81.0,11.0,0.3061390245495296
13863,81.0,12.0,0.19741017645443756
13864,81.0,13.0,0.38798372280266996
13865,81.0,14.0,0.3647887720976937
13866,81.0,15.0,0.18307005410491914
13867,81.0,16.0,0.19375262529516618
13868,81.0,17.0,0.22223702408314808
13869,81.0,18.0,0.25522189884008234
13870,81.0,19.0,0.13644501355266409
13871,81.0,20.0,0.3585045590443091
13872,81.0,21.0,0.4884623257913085
13873,81.0,22.0,0.051407724223984805
13874,81.0,23.0,0.4461649321019289
13875,81.0,24.0,0.3728832652122668
13876,81.0,25.0,0.499827127937034
13877,81.0,26.0,0.5632325973541163
13878,81.0,27.0,0.4964624064232093
13879,81.0,28.0,0.6330990652848858
13880,81.0,29.0,0.4193607564180664
13881,81.0,30.0,0.5683490904845996
13882,81.0,31.0,0.39086513757677444
13883,81.0,32.0,0.2110579125916483
13884,81.0,33.0,0.006832196600020504
13885,81.0,34.0,0.37006358427263286
13886,81.0,35.0,0.15950321535143785
13887,81.0,36.0,0.3682110512627864
13888,81.0,37.0,0.030346968895904117
13889,81.0,38.0,0.16923890618251375
13890,81.0,39.0,0.12627257900745836
13891,81.0,40.0,0.21355624108339097
13892,81.0,41.0,0.15308887984822597
13893,81.0,42.0,0.4073185739909492
13894,81.0,43.0,0.14332384151169192
13895,81.0,44.0,0.2678324939485819
13896,81.0,45.0,0.35967288152172616
13897,81.0,46.0,0.4161738553007835
13898,81.0,47.0,0.36085579850953325
13899,81.0,48.0,0.31742287396846414
13900,81.0,49.0,0.4947054810036116
13901,81.0,50.0,0.11845828621856734
13902,81.0,51.0,-0.018605996622138094
13903,81.0,52.0,0.018183289361719535
13904,81.0,53.0,0.3012623282866435
13905,81.0,54.0,0.17291310036447533
13906,81.0,55.0,0.36054433636930244
13907,81.0,56.0,0.5130879081148387
13908,81.0,57.0,0.26830376565469066
13909,81.0,58.0,0.05491305429787241
13910,81.0,59.0,-0.05527552695623391
13911,81.0,60.0,0.015329294450925401
13912,81.0,61.0,-0.03855669578082065
13913,81.0,62.0,0.0586964365674368
13914,81.0,63.0,0.050409085856819524
13915,81.0,64.0,0.3520297374688293
13916,81.0,65.0,-0.041099468583063965
13917,81.0,66.0,0.13844510447853356
13918,81.0,67.0,0.2514583780029731
13919,81.0,68.0,0.5547491488596504
13920,81.0,69.0,0.34947925097908356
13921,81.0,70.0,0.5049009230478017
13922,81.0,71.0,0.13599974955249905
13923,81.0,72.0,0.31453006617997975
13924,81.0,73.0,0.32875935997476136
13925,81.0,74.0,0.09121135314738818
13926,81.0,75.0,-0.0692171428684242
13927,81.0,76.0,0.2712977090823185
13928,81.0,77.0,0.47682793878780244
13929,81.0,78.0,0.4225403748751876
13930,81.0,79.0,0.5674750424562607
13931,81.0,80.0,0.2573538509128359
13932,81.0,82.0,0.33122914706372913
13933,81.0,83.0,0.48120586216328615
13934,81.0,84.0,0.33800713966095025
13935,81.0,85.0,0.08688957496065874
13936,81.0,86.0,0.5136250573717431
13937,81.0,87.0,0.47218287504476936
13938,81.0,88.0,0.41144044958290416
13939,81.0,89.0,0.5272433295343552
13940,81.0,90.0,-0.10374490307562652
13941,81.0,91.0,0.0735997151483825
13942,81.0,92.0,0.05706263755213658
13943,81.0,93.0,0.4625687177596403
13944,81.0,94.0,0.2627408631031697
13945,81.0,95.0,0.0130405591455938
13946,81.0,96.0,0.23221787798274884
13947,81.0,97.0,0.37792664530237596
13948,81.0,98.0,0.36206494183127313
13949,81.0,99.0,0.10352323750489738
13950,81.0,100.0,0.2579299476679423
13951,81.0,101.0,0.4335040702010622
13952,81.0,102.0,0.6317647322730906
13953,81.0,103.0,0.2919181424288103
13954,81.0,104.0,0.4298048027547708
13955,81.0,105.0,0.7048267555080214
13956,81.0,106.0,0.28310266133086454
13957,81.0,107.0,0.28909629620361865
13958,81.0,108.0,0.4165280314237578
13959,81.0,109.0,0.5400962370904252
13960,81.0,110.0,0.020822425491094254
13961,81.0,111.0,0.37379705847848804
13962,81.0,112.0,0.23028673946443226
13963,81.0,113.0,0.006659791253833183
13964,81.0,114.0,0.14158425613071013
13965,81.0,115.0,0.43333431936292033
13966,81.0,116.0,0.15467756094435323
13967,81.0,117.0,0.23851004192637543
13968,81.0,118.0,0.4873623336816937
13969,81.0,119.0,0.34817126166321744
13970,81.0,120.0,0.254346744034873
13971,81.0,121.0,0.13754324864479434
13972,81.0,122.0,0.4494274033691428
13973,81.0,123.0,0.5002257144712295
13974,81.0,124.0,0.5847631569664138
13975,81.0,125.0,0.354430556173047
13976,81.0,126.0,0.08837396154646376
13977,81.0,127.0,0.3811333066009213
13978,81.0,128.0,0.4406579989636824
13979,81.0,129.0,0.33322974362756524
13980,81.0,130.0,0.6838141153952407
13981,81.0,131.0,-0.034075765018671045
13982,81.0,132.0,0.12683371814785901
13983,81.0,133.0,0.17958343589392126
13984,81.0,134.0,-0.013879481241982104
13985,81.0,135.0,0.37642063860079633
13986,81.0,136.0,0.4551869250130827
13987,81.0,137.0,0.5036501208129014
13988,81.0,138.0,0.42111795678945735
13989,81.0,139.0,0.14219668871583765
13990,81.0,140.0,0.3924582108213495
13991,81.0,141.0,0.4915310481364224
13992,81.0,142.0,0.5976452087077361
13993,81.0,143.0,0.4285134933904491
13994,81.0,144.0,0.526154394122353
13995,81.0,145.0,0.3417144263371912
13996,81.0,146.0,0.22225331232624912
13997,81.0,147.0,0.2732286600499223
13998,81.0,148.0,0.1610273008773544
13999,81.0,149.0,0.09249189002406845
14000,81.0,150.0,0.051343925720945045
14001,81.0,151.0,-0.12417660370840931
14002,81.0,152.0,0.23907733928548572
14003,81.0,153.0,0.1188777775517266
14004,81.0,154.0,0.35536685017240655
14005,81.0,155.0,0.036937207403875294
14006,81.0,156.0,0.5272430734818523
14007,81.0,157.0,0.2105533571387679
14008,81.0,158.0,0.5943366560360577
14009,81.0,159.0,0.18292337122083563
14010,81.0,160.0,0.5582593445754531
14011,81.0,161.0,0.37376230599146454
14012,81.0,162.0,0.36414180250051537
14013,81.0,163.0,0.5232651482428007
14014,81.0,164.0,0.31791284158866695
14015,81.0,165.0,0.4060279141239051
14016,81.0,166.0,0.06200341204730899
14017,81.0,167.0,0.5680922637537883
14018,81.0,168.0,0.3074287991905208
14019,81.0,169.0,0.425469557504894
14020,81.0,170.0,0.2106237306729058
14021,81.0,171.0,0.37078354534985086
14022,82.0,0.0,-0.2241924719435626
14023,82.0,1.0,-0.04854620851168828
14024,82.0,2.0,-0.30394750307624924
14025,82.0,3.0,-0.22092311309579946
14026,82.0,4.0,-0.21939713963305724
14027,82.0,5.0,-0.27059290969975036
14028,82.0,6.0,0.44867346445515943
14029,82.0,7.0,0.02568136517618869
14030,82.0,8.0,-0.13178257224617734
14031,82.0,9.0,-0.3319357460127135
14032,82.0,10.0,-0.1962779857757145
14033,82.0,11.0,-0.27740718171382406
14034,82.0,12.0,-0.22189446080232605
14035,82.0,13.0,-0.19899887339257513
14036,82.0,14.0,-0.1619741961113351
14037,82.0,15.0,-0.32944690145864114
14038,82.0,16.0,-0.21931174048794574
14039,82.0,17.0,-0.1846023492486529
14040,82.0,18.0,-0.2354305648232198
14041,82.0,19.0,-0.24840212090374672
14042,82.0,20.0,0.23244864697573128
14043,82.0,21.0,0.18339402678448213
14044,82.0,22.0,0.43915802760436395
14045,82.0,23.0,-0.06611770770079706
14046,82.0,24.0,-0.17327268764844436
14047,82.0,25.0,-0.0020501851106130755
14048,82.0,26.0,0.41536910138517014
14049,82.0,27.0,0.21660142043142427
14050,82.0,28.0,0.17614463560528767
14051,82.0,29.0,0.4462572371817998
14052,82.0,30.0,0.3426717669267545
14053,82.0,31.0,0.17691315370245442
14054,82.0,32.0,-0.3452518001167992
14055,82.0,33.0,0.21467348381362822
14056,82.0,34.0,-0.16255247304585643
14057,82.0,35.0,0.34014725963173403
14058,82.0,36.0,0.42128638492438103
14059,82.0,37.0,0.01980456378022853
14060,82.0,38.0,0.10471332851590219
14061,82.0,39.0,-0.08766546932861059
14062,82.0,40.0,-0.10132527529797236
14063,82.0,41.0,0.30758433004358665
14064,82.0,42.0,-0.06230311550851263
14065,82.0,43.0,-0.42070390248895423
14066,82.0,44.0,-0.4039758932205927
14067,82.0,45.0,-0.0474728467079311
14068,82.0,46.0,-0.021410091773246587
14069,82.0,47.0,0.5194168706531785
14070,82.0,48.0,0.5121105046261872
14071,82.0,49.0,0.24106734760961404
14072,82.0,50.0,0.034665038929904426
14073,82.0,51.0,0.7078389547744404
14074,82.0,52.0,0.2140666254258935
14075,82.0,53.0,-0.23067795847694875
14076,82.0,54.0,-0.22028241452314584
14077,82.0,55.0,-0.0671501682772117
14078,82.0,56.0,0.17562936059542864
14079,82.0,57.0,0.012080015875574284
14080,82.0,58.0,0.3286802148829684
14081,82.0,59.0,0.18286904967096126
14082,82.0,60.0,0.009941765795710475
14083,82.0,61.0,0.48687679503600484
14084,82.0,62.0,0.38435703103411806
14085,82.0,63.0,0.40548560103652326
14086,82.0,64.0,0.2111299735292542
14087,82.0,65.0,0.23629470329643643
14088,82.0,66.0,0.1683649081071541
14089,82.0,67.0,0.27612109763495224
14090,82.0,68.0,0.24433046117956436
14091,82.0,69.0,0.3834365580366647
14092,82.0,70.0,0.40817229260934157
14093,82.0,71.0,0.2150460722226003
14094,82.0,72.0,-0.20833002126927458
14095,82.0,73.0,-0.12269210808022189
14096,82.0,74.0,0.3897397139080642
14097,82.0,75.0,-0.019219644566421133
14098,82.0,76.0,0.20268233907769798
14099,82.0,77.0,0.20798992674459016
14100,82.0,78.0,0.3066578184242288
14101,82.0,79.0,0.41419084398625033
14102,82.0,80.0,-0.3258975364751491
14103,82.0,81.0,0.3312291470637292
14104,82.0,83.0,-0.08700787121706459
14105,82.0,84.0,-0.021229651587520097
14106,82.0,85.0,0.14015469987931042
14107,82.0,86.0,-0.08741985452471744
14108,82.0,87.0,0.21287114495102602
14109,82.0,88.0,0.1838355061806345
14110,82.0,89.0,-0.0488958322281501
14111,82.0,90.0,-0.3144142306913747
14112,82.0,91.0,0.36089827287822224
14113,82.0,92.0,-0.03074258591426925
14114,82.0,93.0,0.5500485463051169
14115,82.0,94.0,0.2674730193398725
14116,82.0,95.0,0.2592143603642691
14117,82.0,96.0,0.44092446507273414
14118,82.0,97.0,0.0888330018543907
14119,82.0,98.0,0.11489286417026773
14120,82.0,99.0,0.5598863657216994
14121,82.0,100.0,-0.27273521768592573
14122,82.0,101.0,-0.15740887518360058
14123,82.0,102.0,0.24266062626119453
14124,82.0,103.0,0.3117824000030582
14125,82.0,104.0,0.14455590076317876
14126,82.0,105.0,0.3078720858792493
14127,82.0,106.0,0.3295751467133616
14128,82.0,107.0,-0.0025203793843982625
14129,82.0,108.0,-0.06949092554234926
14130,82.0,109.0,0.19430954642338283
14131,82.0,110.0,-0.07382115774791678
14132,82.0,111.0,0.20435964290795966
14133,82.0,112.0,0.03902783876161158
14134,82.0,113.0,0.1534349417308946
14135,82.0,114.0,0.04155847435553068
14136,82.0,115.0,0.1406987409254899
14137,82.0,116.0,0.03760263406018856
14138,82.0,117.0,0.5705736424548232
14139,82.0,118.0,0.559967698954432
14140,82.0,119.0,0.1470556875976595
14141,82.0,120.0,-0.34524233775983143
14142,82.0,121.0,0.29567630649883714
14143,82.0,122.0,0.3387128761989569
14144,82.0,123.0,0.07668135071113072
14145,82.0,124.0,0.32215061653485666
14146,82.0,125.0,0.38388052747829915
14147,82.0,126.0,-0.14974574561661055
14148,82.0,127.0,0.754240612879499
14149,82.0,128.0,0.4693905165021325
14150,82.0,129.0,0.14875959566423697
14151,82.0,130.0,0.21013426947336622
14152,82.0,131.0,0.3864460661618353
14153,82.0,132.0,-0.3091130460513824
14154,82.0,133.0,-0.2198783550117363
14155,82.0,134.0,-0.01899576107665766
14156,82.0,135.0,0.11311477441766371
14157,82.0,136.0,-0.010605224675620235
14158,82.0,137.0,0.2121366440463969
14159,82.0,138.0,0.11731920823908135
14160,82.0,139.0,0.3731846991032557
14161,82.0,140.0,-0.08730320202739873
14162,82.0,141.0,0.02898370461608852
14163,82.0,142.0,0.44096009819041926
14164,82.0,143.0,0.3592133110108712
14165,82.0,144.0,0.5503893693293016
14166,82.0,145.0,-0.05303484482270437
14167,82.0,146.0,-0.2610817610824964
14168,82.0,147.0,-0.15216976650074057
14169,82.0,148.0,0.6974754952974981
14170,82.0,149.0,0.1362734914118626
14171,82.0,150.0,-0.1861805744576722
14172,82.0,151.0,-0.41911116974542373
14173,82.0,152.0,0.5055253796218807
14174,82.0,153.0,-0.3725697782518177
14175,82.0,154.0,-0.08379998652032625
14176,82.0,155.0,-0.03020737365187039
14177,82.0,156.0,0.2256572114178943
14178,82.0,157.0,0.12025613700380389
14179,82.0,158.0,0.1898871631130616
14180,82.0,159.0,0.4142680491579134
14181,82.0,160.0,0.1501365107364686
14182,82.0,161.0,-0.011088795998366492
14183,82.0,162.0,0.8129202552668846
14184,82.0,163.0,0.5015942257545822
14185,82.0,164.0,0.1395377211987117
14186,82.0,165.0,-0.017551474632583032
14187,82.0,166.0,-0.3958431450929762
14188,82.0,167.0,0.5849049979513871
14189,82.0,168.0,0.1284596739104179
14190,82.0,169.0,0.3551350314460842
14191,82.0,170.0,0.2362590885267859
14192,82.0,171.0,0.32766242012091007
14193,83.0,0.0,0.5933318479244943
14194,83.0,1.0,0.6213087948797118
14195,83.0,2.0,0.569592257256208
14196,83.0,3.0,0.7473871969425421
14197,83.0,4.0,0.7515517762001833
14198,83.0,5.0,0.7433818481334941
14199,83.0,6.0,0.12136434318033555
14200,83.0,7.0,0.5870097747502626
14201,83.0,8.0,0.6597320281548255
14202,83.0,9.0,0.6845462534419752
14203,83.0,10.0,0.6919967061212446
14204,83.0,11.0,0.7517585909610784
14205,83.0,12.0,0.67871430076157
14206,83.0,13.0,0.7572222002385234
14207,83.0,14.0,0.6404850521403082
14208,83.0,15.0,0.5580911534103903
14209,83.0,16.0,0.5055163194800375
14210,83.0,17.0,0.5946138813328097
14211,83.0,18.0,0.5512201459183411
14212,83.0,19.0,0.46799433565827725
14213,83.0,20.0,0.37839177065834745
14214,83.0,21.0,0.667567464505762
14215,83.0,22.0,-0.10929033129341073
14216,83.0,23.0,0.7208022301205336
14217,83.0,24.0,0.5395373552772655
14218,83.0,25.0,0.7327539230707317
14219,83.0,26.0,0.5105540010561702
14220,83.0,27.0,0.5653689265185105
14221,83.0,28.0,0.6088715701045307
14222,83.0,29.0,0.4198416622051283
14223,83.0,30.0,0.49322608547565167
14224,83.0,31.0,0.5809300749318113
14225,83.0,32.0,0.557236147803036
14226,83.0,33.0,-0.039909211896928004
14227,83.0,34.0,0.7508220286946958
14228,83.0,35.0,0.1854859566549397
14229,83.0,36.0,0.432925580767254
14230,83.0,37.0,0.14230721100180077
14231,83.0,38.0,0.275027047249397
14232,83.0,39.0,0.40411852674554527
14233,83.0,40.0,0.5466137796107661
14234,83.0,41.0,-0.010502162819094909
14235,83.0,42.0,0.7428687032717292
14236,83.0,43.0,0.5691802841975644
14237,83.0,44.0,0.7691594849217072
14238,83.0,45.0,0.46191045078004084
14239,83.0,46.0,0.6494764569797695
14240,83.0,47.0,0.3257595222825436
14241,83.0,48.0,0.21251037802500858
14242,83.0,49.0,0.744136074597965
14243,83.0,50.0,0.4996314731945063
14244,83.0,51.0,-0.4122839671853848
14245,83.0,52.0,0.1679305927810614
14246,83.0,53.0,0.4764179661956529
14247,83.0,54.0,0.6803187478922035
14248,83.0,55.0,0.6580620533997256
14249,83.0,56.0,0.5913374718430356
14250,83.0,57.0,0.5461730662727531
14251,83.0,58.0,-0.15883581458654963
14252,83.0,59.0,-0.19167320788122302
14253,83.0,60.0,-0.03519076052545774
14254,83.0,61.0,-0.1853722409984901
14255,83.0,62.0,-0.10227574676939455
14256,83.0,63.0,0.08340627639895323
14257,83.0,64.0,0.573592098160049
14258,83.0,65.0,-0.0837707621293061
14259,83.0,66.0,0.30119812357753384
14260,83.0,67.0,0.08307819898372262
14261,83.0,68.0,0.4836132909863175
14262,83.0,69.0,0.34649432242982137
14263,83.0,70.0,0.38639641928657115
14264,83.0,71.0,0.1129229464001554
14265,83.0,72.0,0.47329139557061856
14266,83.0,73.0,0.7606443324414434
14267,83.0,74.0,-0.27102590825436734
14268,83.0,75.0,0.005763823338243953
14269,83.0,76.0,0.09406079910002409
14270,83.0,77.0,0.44048597317767824
14271,83.0,78.0,0.47744689620797737
14272,83.0,79.0,0.4540501602606241
14273,83.0,80.0,0.6428589351795134
14274,83.0,81.0,0.4812058621632862
14275,83.0,82.0,-0.08700787121706459
14276,83.0,84.0,0.6622084029802359
14277,83.0,85.0,-0.134535671823798
14278,83.0,86.0,0.8859639863465357
14279,83.0,87.0,0.5139083949776019
14280,83.0,88.0,0.7054887291137946
14281,83.0,89.0,0.6503995144288095
14282,83.0,90.0,0.2694922918084623
14283,83.0,91.0,-0.08107491121999016
14284,83.0,92.0,0.010787796336716794
14285,83.0,93.0,0.368975549926256
14286,83.0,94.0,0.1907098899558965
14287,83.0,95.0,-0.15266290470326016
14288,83.0,96.0,0.13396655648682046
14289,83.0,97.0,0.6218580348804836
14290,83.0,98.0,0.746056903999644
14291,83.0,99.0,-0.13016770472971756
14292,83.0,100.0,0.690647924058057
14293,83.0,101.0,0.7000974537175411
14294,83.0,102.0,0.5082129190755063
14295,83.0,103.0,0.0782222148512124
14296,83.0,104.0,0.70963779938872
14297,83.0,105.0,0.3240443275715535
14298,83.0,106.0,0.15976675479478009
14299,83.0,107.0,0.5957173490667029
14300,83.0,108.0,0.6360152216473303
14301,83.0,109.0,0.5009989617778806
14302,83.0,110.0,0.2111790016141142
14303,83.0,111.0,0.5025657652552492
14304,83.0,112.0,0.6392149347145498
14305,83.0,113.0,0.2237978649137975
14306,83.0,114.0,0.3408900522237582
14307,83.0,115.0,0.6396967033663546
14308,83.0,116.0,0.36326957126844195
14309,83.0,117.0,0.18096289616048972
14310,83.0,118.0,0.3955443929691636
14311,83.0,119.0,0.5315582349987151
14312,83.0,120.0,0.6641680893369857
14313,83.0,121.0,0.14545898021294915
14314,83.0,122.0,0.32189807238312723
14315,83.0,123.0,0.3452629020972285
14316,83.0,124.0,0.411063190852362
14317,83.0,125.0,0.3663531679672736
14318,83.0,126.0,0.5794150022821539
14319,83.0,127.0,-0.0522492209889928
14320,83.0,128.0,0.4570504291838373
14321,83.0,129.0,0.5002813377534683
14322,83.0,130.0,0.7262064447588582
14323,83.0,131.0,-0.0804668964575229
14324,83.0,132.0,0.29337396818975886
14325,83.0,133.0,0.5792336308500574
14326,83.0,134.0,0.3424116817879431
14327,83.0,135.0,0.39728768789462754
14328,83.0,136.0,0.7843145773657341
14329,83.0,137.0,0.5430649234780833
14330,83.0,138.0,0.7191991211834211
14331,83.0,139.0,0.02567494921655765
14332,83.0,140.0,0.6354150685270742
14333,83.0,141.0,0.756012148080165
14334,83.0,142.0,0.43404657793411444
14335,83.0,143.0,0.5911110047801426
14336,83.0,144.0,0.42310460365028385
14337,83.0,145.0,0.8172505823737617
14338,83.0,146.0,0.7209678913462072
14339,83.0,147.0,0.7424419874741081
14340,83.0,148.0,-0.11811190701217869
14341,83.0,149.0,0.4490339851961122
14342,83.0,150.0,0.37054904337219713
14343,83.0,151.0,0.43747759907573025
14344,83.0,152.0,0.2059051424200762
14345,83.0,153.0,0.5010090609238499
14346,83.0,154.0,0.5492780537105652
14347,83.0,155.0,0.38792766502824094
14348,83.0,156.0,0.6151036336122665
14349,83.0,157.0,0.30193431188824543
14350,83.0,158.0,0.621182377932431
14351,83.0,159.0,0.22098467049636733
14352,83.0,160.0,0.7501511477060434
14353,83.0,161.0,0.4861194542969044
14354,83.0,162.0,-0.14076404000530218
14355,83.0,163.0,0.415420703628888
14356,83.0,164.0,0.5860466031242079
14357,83.0,165.0,0.5323760286209309
14358,83.0,166.0,0.5174063846453227
14359,83.0,167.0,0.44604965650445544
14360,83.0,168.0,0.45672725925557195
14361,83.0,169.0,0.41202082956945085
14362,83.0,170.0,0.35242524128535546
14363,83.0,171.0,0.25807792096174514
14364,84.0,0.0,0.3169605154042743
14365,84.0,1.0,0.5846223860589801
14366,84.0,2.0,0.2945510196745152
14367,84.0,3.0,0.47589121693538333
14368,84.0,4.0,0.49114175577789876
14369,84.0,5.0,0.4403081586174831
14370,84.0,6.0,0.336557650383243
14371,84.0,7.0,0.5376204547401607
14372,84.0,8.0,0.3923650537639887
14373,84.0,9.0,0.43283221297730795
14374,84.0,10.0,0.4114945565103407
14375,84.0,11.0,0.5233170187615434
14376,84.0,12.0,0.5978496794297331
14377,84.0,13.0,0.6367904194697326
14378,84.0,14.0,0.37667471536158986
14379,84.0,15.0,0.29106297990462116
14380,84.0,16.0,0.34215317038930104
14381,84.0,17.0,0.6921816712451198
14382,84.0,18.0,0.371896303854785
14383,84.0,19.0,0.2330115851530217
14384,84.0,20.0,0.41939825869292957
14385,84.0,21.0,0.7794593835420842
14386,84.0,22.0,-0.09988068498766085
14387,84.0,23.0,0.6828715435535087
14388,84.0,24.0,0.23929829643457665
14389,84.0,25.0,0.6815380079060986
14390,84.0,26.0,0.6127279962292974
14391,84.0,27.0,0.36561902581819444
14392,84.0,28.0,0.4693074763891269
14393,84.0,29.0,0.5609369199732063
14394,84.0,30.0,0.5124224831551074
14395,84.0,31.0,0.7206314736843487
14396,84.0,32.0,0.21642600294686506
14397,84.0,33.0,0.26061612675601753
14398,84.0,34.0,0.5735585082957201
14399,84.0,35.0,0.4408987946308464
14400,84.0,36.0,0.7089020373698328
14401,84.0,37.0,-0.08900512829687521
14402,84.0,38.0,0.2184099357688835
14403,84.0,39.0,0.7196934899330858
14404,84.0,40.0,0.6907438575339657
14405,84.0,41.0,0.1761289221320012
14406,84.0,42.0,0.62994073935607
14407,84.0,43.0,0.3034070414469423
